anio,jur_desc,fin_desc,fun_desc,inciso_desc,ppal_desc,ff_desc,eco_desc,sancion,vigente,definitivo,devengado
2016,"MIN.HABITAT Y DES. HUMANO","SERVICIOS SOCIALES","TRABAJO","GASTOS EN PERSONAL","PERSONAL PERMANENTE","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",12336229,12336229,9657659.12,9657659.12
2016,"MIN.HABITAT Y DES. HUMANO","SERVICIOS SOCIALES","TRABAJO","GASTOS EN PERSONAL","PERSONAL TEMPORARIO","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",0,2117885,2117882.93,2117882.93
2016,"MIN.HABITAT Y DES. HUMANO","SERVICIOS SOCIALES","TRABAJO","SERVICIOS NO PERSONALES","ALQUILERES Y DERECHOS","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",125000,0,0,0
2016,"MIN.HABITAT Y DES. HUMANO","SERVICIOS SOCIALES","TRABAJO","SERVICIOS NO PERSONALES","MANTENIMIENTO. REPARACION Y LIMPIEZA","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",743777,743777,304000,304000
2016,"MIN.HABITAT Y DES. HUMANO","SERVICIOS SOCIALES","TRABAJO","SERVICIOS NO PERSONALES","OTROS SERVICIOS","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",5242954,4537954,3340392.11,3340392.11
2016,"MIN.HABITAT Y DES. HUMANO","SERVICIOS SOCIALES","TRABAJO","SERVICIOS NO PERSONALES","PASAJES. VIATICOS Y MOVILIDAD","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",228561,228561,76187,76187
2016,"MIN.HABITAT Y DES. HUMANO","SERVICIOS SOCIALES","TRABAJO","SERVICIOS NO PERSONALES","SERVICIOS BASICOS","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",10199,10199,8999.71,8999.71
2016,"MIN.HABITAT Y DES. HUMANO","SERVICIOS SOCIALES","TRABAJO","TRANSFERENCIAS","TRANSFERENCIAS AL SECTOR PRIVADO PARA FINANCIAR GASTOS CORRIENTES","TESORO DE LA CIUDAD","AL SECTOR PRIVADO",96379850,96379850,59663343.37,59663343.37
2016,"MIN.HABITAT Y DES. HUMANO","SERVICIOS SOCIALES","VIVIENDA","BIENES DE CONSUMO","MINERALES","TESORO DE LA CIUDAD","BIENES DE CONSUMO",54500,860,0,0
2016,"MIN.HABITAT Y DES. HUMANO","SERVICIOS SOCIALES","VIVIENDA","BIENES DE CONSUMO","OTROS BIENES DE CONSUMO","TESORO DE LA CIUDAD","BIENES DE CONSUMO",475292,462008,98289.14,73630.35
2016,"MIN.HABITAT Y DES. HUMANO","SERVICIOS SOCIALES","VIVIENDA","BIENES DE CONSUMO","PRODUCTOS ALIMENTICIOS. AGROPECUARIOS Y FORESTALES","TESORO DE LA CIUDAD","BIENES DE CONSUMO",108700,95040,95040,25520
2016,"MIN.HABITAT Y DES. HUMANO","SERVICIOS SOCIALES","VIVIENDA","BIENES DE CONSUMO","PRODUCTOS DE CUERO Y CAUCHO","TESORO DE LA CIUDAD","BIENES DE CONSUMO",23300,0,0,0
2016,"MIN.HABITAT Y DES. HUMANO","SERVICIOS SOCIALES","VIVIENDA","BIENES DE CONSUMO","PRODUCTOS DE MINERALES NO METALICOS","TESORO DE LA CIUDAD","BIENES DE CONSUMO",235000,0,0,0
2016,"MIN.HABITAT Y DES. HUMANO","SERVICIOS SOCIALES","VIVIENDA","BIENES DE CONSUMO","PRODUCTOS METALICOS","TESORO DE LA CIUDAD","BIENES DE CONSUMO",198000,0,0,0
2016,"MIN.HABITAT Y DES. HUMANO","SERVICIOS SOCIALES","VIVIENDA","BIENES DE CONSUMO","PRODUCTOS QUIMICOS. COMBUSTIBLES Y LUBRICANTES","TESORO DE LA CIUDAD","BIENES DE CONSUMO",184100,5540,540,540
2016,"MIN.HABITAT Y DES. HUMANO","SERVICIOS SOCIALES","VIVIENDA","BIENES DE CONSUMO","PULPA.PAPEL. CARTON Y SUS PRODUCTOS","TESORO DE LA CIUDAD","BIENES DE CONSUMO",86400,106890,91888.72,77584.52
2016,"MIN.HABITAT Y DES. HUMANO","SERVICIOS SOCIALES","VIVIENDA","BIENES DE CONSUMO","TEXTILES Y VESTUARIO","TESORO DE LA CIUDAD","BIENES DE CONSUMO",1440188,1097712,1097712,1097712
2016,"MIN.HABITAT Y DES. HUMANO","SERVICIOS SOCIALES","VIVIENDA","BIENES DE USO","CONSTRUCCIONES","TESORO DE LA CIUDAD","CONSTRUCCIONES DEL DOMINIO PRIVADO",1200000,1200000,0,0
2016,"MIN.HABITAT Y DES. HUMANO","SERVICIOS SOCIALES","VIVIENDA","BIENES DE USO","CONSTRUCCIONES","TESORO DE LA CIUDAD","CONSTRUCCIONES DEL DOMINIO PUBLICO",48800000,48800000,12016668.37,2975703.34
2016,"MIN.HABITAT Y DES. HUMANO","SERVICIOS SOCIALES","VIVIENDA","BIENES DE USO","MAQUINARIA Y EQUIPO","TESORO DE LA CIUDAD","MAQUINARIA Y EQUIPO",120000,120000,0,0
2016,"MIN.HABITAT Y DES. HUMANO","SERVICIOS SOCIALES","VIVIENDA","GASTOS EN PERSONAL","ASIGNACIONES FAMILIARES","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",32496,32496,27030,27030
2016,"MIN.HABITAT Y DES. HUMANO","SERVICIOS SOCIALES","VIVIENDA","GASTOS EN PERSONAL","ASISTENCIA SOCIAL AL PERSONAL","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",109253,135344,135341.8,135341.8
2016,"MIN.HABITAT Y DES. HUMANO","SERVICIOS SOCIALES","VIVIENDA","GASTOS EN PERSONAL","GABINETE DE AUTORIDADES SUPERIORES","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",1779833,1779833,833565.14,833565.14
2016,"MIN.HABITAT Y DES. HUMANO","SERVICIOS SOCIALES","VIVIENDA","GASTOS EN PERSONAL","PERSONAL PERMANENTE","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",6350923,6350923,5666403.74,5666403.74
2016,"MIN.HABITAT Y DES. HUMANO","SERVICIOS SOCIALES","VIVIENDA","GASTOS EN PERSONAL","PERSONAL TEMPORARIO","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",0,3459627,3459624.36,3459624.36
2016,"MIN.HABITAT Y DES. HUMANO","SERVICIOS SOCIALES","VIVIENDA","SERVICIOS NO PERSONALES","ALQUILERES Y DERECHOS","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",130027466,114745508,112735422.5,65440437.66
2016,"MIN.HABITAT Y DES. HUMANO","SERVICIOS SOCIALES","VIVIENDA","SERVICIOS NO PERSONALES","MANTENIMIENTO. REPARACION Y LIMPIEZA","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",79858232,133140190,91210856.02,79939384.37
2016,"MIN.HABITAT Y DES. HUMANO","SERVICIOS SOCIALES","VIVIENDA","TRANSFERENCIAS","TRANSFERENCIAS AL SECTOR PRIVADO PARA FINANCIAR GASTOS CORRIENTES","TESORO DE LA CIUDAD","AL SECTOR PRIVADO",89760162,180394159,109994067.1,109994067.1
2016,"MIN.HABITAT Y DES. HUMANO","SERVICIOS SOCIALES","VIVIENDA","TRANSFERENCIAS","TRANSFERENCIAS AL SECTOR PUBLICO EMPRESARIAL","TESORO DE LA CIUDAD","AL SECTOR PUBLICO",24887250,45165250,45165250,45165250
2016,"MIN.HABITAT Y DES. HUMANO","SERVICIOS SOCIALES","VIVIENDA","TRANSFERENCIAS","TRANSFERENCIAS AL SECTOR PUBLICO EMPRESARIAL","TRANSFERENCIAS AFECTADAS","AL SECTOR PUBLICO",0,3516121,3516121,3516121
2016,"MIN.MODERN.INNOVACION Y TECNOLOGIA","ADMINISTRACION GUBERNAMENTAL","ADMINISTRACION FISCAL","TRANSFERENCIAS","TRANSF A INSTITUCIONES PROVINCIALES Y MUNICIPALES PARA FINANCIAR GASTOS CORRIENTES","TESORO DE LA CIUDAD","AL SECTOR PUBLICO",51500000,6.1e+07,0,0
2016,"MIN.MODERN.INNOVACION Y TECNOLOGIA","ADMINISTRACION GUBERNAMENTAL","CONTROL DE LA GESTION","BIENES DE CONSUMO","MINERALES","TESORO DE LA CIUDAD","BIENES DE CONSUMO",0,0,0,0
2016,"MIN.MODERN.INNOVACION Y TECNOLOGIA","ADMINISTRACION GUBERNAMENTAL","CONTROL DE LA GESTION","BIENES DE CONSUMO","OTROS BIENES DE CONSUMO","TESORO DE LA CIUDAD","BIENES DE CONSUMO",125000,132000,0,0
2016,"MIN.MODERN.INNOVACION Y TECNOLOGIA","ADMINISTRACION GUBERNAMENTAL","CONTROL DE LA GESTION","BIENES DE CONSUMO","PRODUCTOS ALIMENTICIOS. AGROPECUARIOS Y FORESTALES","TESORO DE LA CIUDAD","BIENES DE CONSUMO",70000,63000,0,0
2016,"MIN.MODERN.INNOVACION Y TECNOLOGIA","ADMINISTRACION GUBERNAMENTAL","CONTROL DE LA GESTION","BIENES DE CONSUMO","PRODUCTOS METALICOS","TESORO DE LA CIUDAD","BIENES DE CONSUMO",10000,10000,0,0
2016,"MIN.MODERN.INNOVACION Y TECNOLOGIA","ADMINISTRACION GUBERNAMENTAL","CONTROL DE LA GESTION","BIENES DE CONSUMO","PRODUCTOS QUIMICOS. COMBUSTIBLES Y LUBRICANTES","TESORO DE LA CIUDAD","BIENES DE CONSUMO",20000,20000,0,0
2016,"MIN.MODERN.INNOVACION Y TECNOLOGIA","ADMINISTRACION GUBERNAMENTAL","CONTROL DE LA GESTION","BIENES DE CONSUMO","PULPA.PAPEL. CARTON Y SUS PRODUCTOS","TESORO DE LA CIUDAD","BIENES DE CONSUMO",40000,40000,8549.18,8549.18
2016,"MIN.MODERN.INNOVACION Y TECNOLOGIA","ADMINISTRACION GUBERNAMENTAL","CONTROL DE LA GESTION","BIENES DE USO","MAQUINARIA Y EQUIPO","TESORO DE LA CIUDAD","MAQUINARIA Y EQUIPO",56000,56000,10000,10000
2016,"MIN.MODERN.INNOVACION Y TECNOLOGIA","ADMINISTRACION GUBERNAMENTAL","CONTROL DE LA GESTION","GASTOS EN PERSONAL","ASIGNACIONES FAMILIARES","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",1290,1000,1000,1000
2016,"MIN.MODERN.INNOVACION Y TECNOLOGIA","ADMINISTRACION GUBERNAMENTAL","CONTROL DE LA GESTION","GASTOS EN PERSONAL","ASISTENCIA SOCIAL AL PERSONAL","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",84197,84197,34466.62,34466.62
2016,"MIN.MODERN.INNOVACION Y TECNOLOGIA","ADMINISTRACION GUBERNAMENTAL","CONTROL DE LA GESTION","GASTOS EN PERSONAL","GABINETE DE AUTORIDADES SUPERIORES","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",1792784,1792784,32077.3,32077.3
2016,"MIN.MODERN.INNOVACION Y TECNOLOGIA","ADMINISTRACION GUBERNAMENTAL","CONTROL DE LA GESTION","GASTOS EN PERSONAL","PERSONAL PERMANENTE","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",4112681,4112681,2249895.51,2249895.51
2016,"MIN.MODERN.INNOVACION Y TECNOLOGIA","ADMINISTRACION GUBERNAMENTAL","CONTROL DE LA GESTION","GASTOS EN PERSONAL","PERSONAL TEMPORARIO","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",0,500199,500196.85,500196.85
2016,"MIN.MODERN.INNOVACION Y TECNOLOGIA","ADMINISTRACION GUBERNAMENTAL","CONTROL DE LA GESTION","GASTOS EN PERSONAL","SERVICIOS EXTRAORDINARIOS","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",0,32014,19244,19244
2016,"MIN.MODERN.INNOVACION Y TECNOLOGIA","ADMINISTRACION GUBERNAMENTAL","CONTROL DE LA GESTION","SERVICIOS NO PERSONALES","MANTENIMIENTO. REPARACION Y LIMPIEZA","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",120000,120000,0,0
2016,"MIN.MODERN.INNOVACION Y TECNOLOGIA","ADMINISTRACION GUBERNAMENTAL","CONTROL DE LA GESTION","SERVICIOS NO PERSONALES","PASAJES. VIATICOS Y MOVILIDAD","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",90000,90000,20000,20000
2016,"MIN.MODERN.INNOVACION Y TECNOLOGIA","ADMINISTRACION GUBERNAMENTAL","CONTROL DE LA GESTION","SERVICIOS NO PERSONALES","SERVICIOS ESPECIALIZADOS. COMERCIALES Y FINANCIEROS","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",155000,98810,0,0
2016,"MIN.MODERN.INNOVACION Y TECNOLOGIA","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","BIENES DE CONSUMO","MINERALES","TESORO DE LA CIUDAD","BIENES DE CONSUMO",10000,8457,8456.7,8456.7
2016,"MIN.MODERN.INNOVACION Y TECNOLOGIA","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","BIENES DE CONSUMO","OTROS BIENES DE CONSUMO","TESORO DE LA CIUDAD","BIENES DE CONSUMO",553143,554276,248642.58,173287.15
2016,"MIN.MODERN.INNOVACION Y TECNOLOGIA","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","BIENES DE CONSUMO","PRODUCTOS ALIMENTICIOS. AGROPECUARIOS Y FORESTALES","TESORO DE LA CIUDAD","BIENES DE CONSUMO",680340,1380368,172858.91,158593.2
2016,"MIN.MODERN.INNOVACION Y TECNOLOGIA","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","BIENES DE CONSUMO","PRODUCTOS DE CUERO Y CAUCHO","TESORO DE LA CIUDAD","BIENES DE CONSUMO",5000,45821,0,0
2016,"MIN.MODERN.INNOVACION Y TECNOLOGIA","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","BIENES DE CONSUMO","PRODUCTOS DE MINERALES NO METALICOS","TESORO DE LA CIUDAD","BIENES DE CONSUMO",15000,39439,6235.9,5319.9
2016,"MIN.MODERN.INNOVACION Y TECNOLOGIA","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","BIENES DE CONSUMO","PRODUCTOS METALICOS","TESORO DE LA CIUDAD","BIENES DE CONSUMO",45000,897030,8272.5,8165
2016,"MIN.MODERN.INNOVACION Y TECNOLOGIA","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","BIENES DE CONSUMO","PRODUCTOS QUIMICOS. COMBUSTIBLES Y LUBRICANTES","TESORO DE LA CIUDAD","BIENES DE CONSUMO",171300,69727,14597.23,14217.23
2016,"MIN.MODERN.INNOVACION Y TECNOLOGIA","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","BIENES DE CONSUMO","PULPA.PAPEL. CARTON Y SUS PRODUCTOS","TESORO DE LA CIUDAD","BIENES DE CONSUMO",307400,370953,98169.24,71684.68
2016,"MIN.MODERN.INNOVACION Y TECNOLOGIA","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","BIENES DE CONSUMO","TEXTILES Y VESTUARIO","TESORO DE LA CIUDAD","BIENES DE CONSUMO",15000,673498,672495.69,613117.69
2016,"MIN.MODERN.INNOVACION Y TECNOLOGIA","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","BIENES DE USO","ACTIVOS INTANGIBLES","TESORO DE LA CIUDAD","ACTIVOS INTANGIBLES",0,556600,278300,278300
2016,"MIN.MODERN.INNOVACION Y TECNOLOGIA","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","BIENES DE USO","ACTIVOS INTANGIBLES","TESORO DE LA CIUDAD","BIENES DE USO",0,6118343,5255597.4,3458559
2016,"MIN.MODERN.INNOVACION Y TECNOLOGIA","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","BIENES DE USO","BIENES PREEXISTENTES","TESORO DE LA CIUDAD","EDIFICIOS E INSTALACIONES",0,133438,0,0
2016,"MIN.MODERN.INNOVACION Y TECNOLOGIA","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","BIENES DE USO","MAQUINARIA Y EQUIPO","RECURSOS CON AFECTACION ESPECIFICA","MAQUINARIA Y EQUIPO",60000,60000,50073,50073
2016,"MIN.MODERN.INNOVACION Y TECNOLOGIA","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","BIENES DE USO","MAQUINARIA Y EQUIPO","TESORO DE LA CIUDAD","MAQUINARIA Y EQUIPO",2689000,9514816,1593641,1393682
2016,"MIN.MODERN.INNOVACION Y TECNOLOGIA","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","BIENES DE USO","OBRAS DE ARTE. LIBROS Y ELEMENTOS COLECCIONABLES","TESORO DE LA CIUDAD","MAQUINARIA Y EQUIPO",70000,30000,0,0
2016,"MIN.MODERN.INNOVACION Y TECNOLOGIA","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","GASTOS EN PERSONAL","ASIGNACIONES FAMILIARES","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",298396,302444,295026,295026
2016,"MIN.MODERN.INNOVACION Y TECNOLOGIA","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","GASTOS EN PERSONAL","ASISTENCIA SOCIAL AL PERSONAL","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",1076594,1044762,845833.11,845833.11
2016,"MIN.MODERN.INNOVACION Y TECNOLOGIA","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","GASTOS EN PERSONAL","BENEFICIOS Y COMPENSACIONES","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",6177686,2538012,1257950.36,1257950.36
2016,"MIN.MODERN.INNOVACION Y TECNOLOGIA","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","GASTOS EN PERSONAL","CONTRATOS POR TIEMPO DETERMINADO","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",0,2872,2870.96,2870.96
2016,"MIN.MODERN.INNOVACION Y TECNOLOGIA","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","GASTOS EN PERSONAL","GABINETE DE AUTORIDADES SUPERIORES","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",11025281,10109019,6039667.1,6039667.1
2016,"MIN.MODERN.INNOVACION Y TECNOLOGIA","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","GASTOS EN PERSONAL","PERSONAL PERMANENTE","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",62548042,66716454,52177822.45,52177822.45
2016,"MIN.MODERN.INNOVACION Y TECNOLOGIA","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","GASTOS EN PERSONAL","PERSONAL TEMPORARIO","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",47223620,14951981,4345696.2,4345696.2
2016,"MIN.MODERN.INNOVACION Y TECNOLOGIA","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","GASTOS EN PERSONAL","SERVICIOS EXTRAORDINARIOS","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",0,896838,424847,424847
2016,"MIN.MODERN.INNOVACION Y TECNOLOGIA","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","SERVICIOS NO PERSONALES","ALQUILERES Y DERECHOS","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",17602816,17584848,16972944.71,11896293.04
2016,"MIN.MODERN.INNOVACION Y TECNOLOGIA","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","SERVICIOS NO PERSONALES","IMPUESTOS. DERECHOS.  TASAS Y JUICIOS","RECURSOS CON AFECTACION ESPECIFICA","SERVICIOS NO PERSONALES",20000,20000,0,0
2016,"MIN.MODERN.INNOVACION Y TECNOLOGIA","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","SERVICIOS NO PERSONALES","IMPUESTOS. DERECHOS.  TASAS Y JUICIOS","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",145000,133505,5180,5180
2016,"MIN.MODERN.INNOVACION Y TECNOLOGIA","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","SERVICIOS NO PERSONALES","MANTENIMIENTO. REPARACION Y LIMPIEZA","RECURSOS CON AFECTACION ESPECIFICA","SERVICIOS NO PERSONALES",2892826,1892826,169915,169915
2016,"MIN.MODERN.INNOVACION Y TECNOLOGIA","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","SERVICIOS NO PERSONALES","MANTENIMIENTO. REPARACION Y LIMPIEZA","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",13329809,15639213,4504121.32,3635497.32
2016,"MIN.MODERN.INNOVACION Y TECNOLOGIA","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","SERVICIOS NO PERSONALES","OTROS SERVICIOS","RECURSOS CON AFECTACION ESPECIFICA","SERVICIOS NO PERSONALES",703000,703000,0,0
2016,"MIN.MODERN.INNOVACION Y TECNOLOGIA","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","SERVICIOS NO PERSONALES","OTROS SERVICIOS","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",42527212,15397952,647677.4,626392.4
2016,"MIN.MODERN.INNOVACION Y TECNOLOGIA","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","SERVICIOS NO PERSONALES","PASAJES. VIATICOS Y MOVILIDAD","RECURSOS CON AFECTACION ESPECIFICA","SERVICIOS NO PERSONALES",10000,10000,0,0
2016,"MIN.MODERN.INNOVACION Y TECNOLOGIA","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","SERVICIOS NO PERSONALES","PASAJES. VIATICOS Y MOVILIDAD","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",4780000,4804000,997076.01,990339.75
2016,"MIN.MODERN.INNOVACION Y TECNOLOGIA","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","SERVICIOS NO PERSONALES","PUBLICIDAD Y PROPAGANDA","RECURSOS CON AFECTACION ESPECIFICA","SERVICIOS NO PERSONALES",54114,54114,0,0
2016,"MIN.MODERN.INNOVACION Y TECNOLOGIA","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","SERVICIOS NO PERSONALES","PUBLICIDAD Y PROPAGANDA","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",6e+07,3.5e+07,27554483.11,27554483.11
2016,"MIN.MODERN.INNOVACION Y TECNOLOGIA","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","SERVICIOS NO PERSONALES","SERVICIOS BASICOS","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",1993320,19755406,3783119.83,3783119.83
2016,"MIN.MODERN.INNOVACION Y TECNOLOGIA","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","SERVICIOS NO PERSONALES","SERVICIOS ESPECIALIZADOS. COMERCIALES Y FINANCIEROS","RECURSOS CON AFECTACION ESPECIFICA","SERVICIOS NO PERSONALES",170000,1170000,836822.02,32660.64
2016,"MIN.MODERN.INNOVACION Y TECNOLOGIA","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","SERVICIOS NO PERSONALES","SERVICIOS ESPECIALIZADOS. COMERCIALES Y FINANCIEROS","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",63939304,63633559,60775132.09,38225575.67
2016,"MIN.MODERN.INNOVACION Y TECNOLOGIA","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","SERVICIOS NO PERSONALES","SERVICIOS PROFESIONALES. TECNICOS Y OPERATIVOS","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",34475000,47957848,45843382,29433979
2016,"MIN.MODERN.INNOVACION Y TECNOLOGIA","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","TRANSFERENCIAS","TRANSFERENCIAS A UNIVERSIDADES","TESORO DE LA CIUDAD","AL SECTOR PUBLICO",44786251,12761120,11894607.85,11894607.85
2016,"MIN.MODERN.INNOVACION Y TECNOLOGIA","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","TRANSFERENCIAS","TRANSFERENCIAS AL SECTOR PRIVADO PARA FINANCIAR GASTOS CORRIENTES","RECURSOS CON AFECTACION ESPECIFICA","AL SECTOR PRIVADO",2e+05,2e+05,0,0
2016,"MIN.MODERN.INNOVACION Y TECNOLOGIA","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","TRANSFERENCIAS","TRANSFERENCIAS AL SECTOR PRIVADO PARA FINANCIAR GASTOS CORRIENTES","TESORO DE LA CIUDAD","AL SECTOR PRIVADO",1e+07,4940000,4779000,4779000
2016,"MIN.MODERN.INNOVACION Y TECNOLOGIA","SERVICIOS ECONOMICOS","ECOLOGIA","BIENES DE CONSUMO","MINERALES","TESORO DE LA CIUDAD","BIENES DE CONSUMO",0,37695,37694.75,8456.7
2016,"MIN.MODERN.INNOVACION Y TECNOLOGIA","SERVICIOS ECONOMICOS","ECOLOGIA","BIENES DE CONSUMO","OTROS BIENES DE CONSUMO","TESORO DE LA CIUDAD","BIENES DE CONSUMO",0,320212,39003.68,1119.7
2016,"MIN.MODERN.INNOVACION Y TECNOLOGIA","SERVICIOS ECONOMICOS","ECOLOGIA","BIENES DE CONSUMO","PRODUCTOS ALIMENTICIOS. AGROPECUARIOS Y FORESTALES","TESORO DE LA CIUDAD","BIENES DE CONSUMO",0,5985552,0,0
2016,"MIN.MODERN.INNOVACION Y TECNOLOGIA","SERVICIOS ECONOMICOS","ECOLOGIA","BIENES DE CONSUMO","PRODUCTOS DE MINERALES NO METALICOS","TESORO DE LA CIUDAD","BIENES DE CONSUMO",0,42557,42556.46,4861
2016,"MIN.MODERN.INNOVACION Y TECNOLOGIA","SERVICIOS ECONOMICOS","ECOLOGIA","BIENES DE CONSUMO","PRODUCTOS METALICOS","TESORO DE LA CIUDAD","BIENES DE CONSUMO",0,16003,16002.44,8080.44
2016,"MIN.MODERN.INNOVACION Y TECNOLOGIA","SERVICIOS ECONOMICOS","ECOLOGIA","BIENES DE CONSUMO","PRODUCTOS QUIMICOS. COMBUSTIBLES Y LUBRICANTES","TESORO DE LA CIUDAD","BIENES DE CONSUMO",0,2180900,33111.48,7476.47
2016,"MIN.MODERN.INNOVACION Y TECNOLOGIA","SERVICIOS ECONOMICOS","ECOLOGIA","BIENES DE CONSUMO","PULPA.PAPEL. CARTON Y SUS PRODUCTOS","TESORO DE LA CIUDAD","BIENES DE CONSUMO",0,8811,8810.2,5684
2016,"MIN.MODERN.INNOVACION Y TECNOLOGIA","SERVICIOS ECONOMICOS","ECOLOGIA","BIENES DE CONSUMO","TEXTILES Y VESTUARIO","TESORO DE LA CIUDAD","BIENES DE CONSUMO",0,570000,143422.42,0
2016,"MIN.MODERN.INNOVACION Y TECNOLOGIA","SERVICIOS ECONOMICOS","ECOLOGIA","GASTOS EN PERSONAL","ASISTENCIA SOCIAL AL PERSONAL","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",0,218563,218562.27,218562.27
2016,"MIN.MODERN.INNOVACION Y TECNOLOGIA","SERVICIOS ECONOMICOS","ECOLOGIA","GASTOS EN PERSONAL","PERSONAL PERMANENTE","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",0,1321550,1321549.08,1321549.08
